EventTrackSequentialID;OwnerIdentity;StorageDate;Category;Action
59691;carnabelo@msging.net;2018-02-14 04:07:42.23 -02:00;Flow;Respostas para carrossel
59692;carnabelo@msging.net;2018-02-14 04:07:42.43 -02:00;Flow;Menu
59693;carnabelo@msging.net;2018-02-14 04:07:54.40 -02:00;Flow;Selecionar data
59694;carnabelo@msging.net;2018-02-14 04:07:56.33 -02:00;Flow;Respostas para carrossel
59695;carnabelo@msging.net;2018-02-14 04:07:56.51 -02:00;broad-Fim_Carnaval;broad-qro-um-bloco
59696;carnabelo@msging.net;2018-02-14 04:07:57.87 -02:00;Flow;API - Consultar blocos hoje
59697;carnabelo@msging.net;2018-02-14 04:07:58.04 -02:00;Flow;Hoje - Nenhum bloco encontrado
59698;carnabelo@msging.net;2018-02-14 04:07:58.15 -02:00;Flow;Selecionar data
59699;carnabelo@msging.net;2018-02-14 04:08:16.41 -02:00;Pesquisa - Dia;11/02/2018
59700;carnabelo@msging.net;2018-02-14 04:08:16.54 -02:00;Flow;API -  Carrossel - Bairro
59701;carnabelo@msging.net;2018-02-14 04:08:24.96 -02:00;Flow;API  - Carrossel blocos  - Agenda
59702;carnabelo@msging.net;2018-02-14 04:08:25.02 -02:00;Pesquisa - Bairro;Funcionários
59703;carnabelo@msging.net;2018-02-14 04:34:55.78 -02:00;Flow;Intro - Bot
59704;carnabelo@msging.net;2018-02-14 04:34:57.00 -02:00;Flow;Boas vindas
59705;carnabelo@msging.net;2018-02-14 04:35:18.98 -02:00;Flow;Objetivo - Dancar
59706;carnabelo@msging.net;2018-02-14 04:35:19.05 -02:00;Objetivo;Dancar
59707;carnabelo@msging.net;2018-02-14 04:35:21.17 -02:00;Flow;Intro
59708;carnabelo@msging.net;2018-02-14 04:35:25.26 -02:00;Flow;Menu
59709;carnabelo@msging.net;2018-02-14 04:37:51.21 -02:00;Flow;Fallback - Diversos
59710;carnabelo@msging.net;2018-02-14 04:37:51.35 -02:00;Flow;Fallback - Musica
59711;carnabelo@msging.net;2018-02-14 04:37:51.49 -02:00;Flow;Fallback  - IA
59712;carnabelo@msging.net;2018-02-14 04:37:52.22 -02:00;Flow;Fallback - Nome de Bloco
59713;carnabelo@msging.net;2018-02-14 04:37:53.21 -02:00;Flow;API - Verificar - Nome do  Bairro
59714;carnabelo@msging.net;2018-02-14 04:37:53.38 -02:00;Flow;API - Verificar - Nome do Bloco
59715;carnabelo@msging.net;2018-02-14 04:37:53.68 -02:00;Flow;Erro padrao
59716;carnabelo@msging.net;2018-02-14 04:38:24.57 -02:00;Flow;API  - Consultar - Meus blocos
59717;carnabelo@msging.net;2018-02-14 04:38:24.71 -02:00;Flow;Sem blocos salvos
59718;carnabelo@msging.net;2018-02-14 04:38:54.05 -02:00;Flow;Fallback - Diversos
59719;carnabelo@msging.net;2018-02-14 04:38:54.22 -02:00;Flow;Fallback - Musica
59720;carnabelo@msging.net;2018-02-14 04:38:54.34 -02:00;Flow;Playlists
59721;carnabelo@msging.net;2018-02-14 04:38:56.55 -02:00;Flow;Ouvir playlist
59722;carnabelo@msging.net;2018-02-14 04:51:54.20 -02:00;Flow;Fallback - Diversos
59723;carnabelo@msging.net;2018-02-14 04:51:54.35 -02:00;Flow;Compartilhar - Intro
59724;carnabelo@msging.net;2018-02-14 04:51:58.71 -02:00;Flow;Compartilhar - Card
59725;carnabelo@msging.net;2018-02-14 05:06:43.82 -02:00;Flow;Fallback - Diversos
59726;carnabelo@msging.net;2018-02-14 05:06:43.94 -02:00;Flow;Fallback - Musica
59727;carnabelo@msging.net;2018-02-14 05:06:44.05 -02:00;Flow;Fallback  - IA
59728;carnabelo@msging.net;2018-02-14 05:06:45.03 -02:00;Flow;Fallback - Nome de Bloco
59729;carnabelo@msging.net;2018-02-14 05:06:52.38 -02:00;Flow;API - Verificar - Nome do Bloco
59730;carnabelo@msging.net;2018-02-14 05:06:53.49 -02:00;Flow;Erro padrao
59731;carnabelo@msging.net;2018-02-14 05:07:01.68 -02:00;Flow;Selecionar data
59732;carnabelo@msging.net;2018-02-14 06:06:30.51 -02:00;Flow;Respostas para carrossel
59733;carnabelo@msging.net;2018-02-14 06:06:30.69 -02:00;Flow;Fallback - Diversos
59734;carnabelo@msging.net;2018-02-14 06:06:30.82 -02:00;Flow;Fallback - Musica
59735;carnabelo@msging.net;2018-02-14 06:06:30.91 -02:00;Flow;Fallback  - IA
59736;carnabelo@msging.net;2018-02-14 06:06:31.66 -02:00;Flow;Fallback - Nome de Bloco
59737;carnabelo@msging.net;2018-02-14 06:08:56.00 -02:00;Flow;API - Carrossel  - Blocos no Bairro
59738;carnabelo@msging.net;2018-02-14 06:09:08.83 -02:00;Flow;Respostas para carrossel
59739;carnabelo@msging.net;2018-02-14 06:09:09.10 -02:00;Flow;Fallback - Diversos
59740;carnabelo@msging.net;2018-02-14 06:09:09.24 -02:00;Flow;Fallback - Musica
59741;carnabelo@msging.net;2018-02-14 06:09:09.36 -02:00;Flow;Fallback  - IA
59742;carnabelo@msging.net;2018-02-14 06:09:10.29 -02:00;Flow;IA - OQueVaiTer
59743;carnabelo@msging.net;2018-02-14 06:09:10.52 -02:00;Flow;API - Consultar blocos hoje
59744;carnabelo@msging.net;2018-02-14 06:09:10.69 -02:00;Flow;Hoje - Nenhum bloco encontrado
59745;carnabelo@msging.net;2018-02-14 06:09:10.85 -02:00;Flow;Selecionar data
59746;carnabelo@msging.net;2018-02-14 06:21:19.79 -02:00;Flow;Intro - Bot
59747;carnabelo@msging.net;2018-02-14 06:21:21.03 -02:00;Flow;Boas vindas
59748;carnabelo@msging.net;2018-02-14 06:42:12.74 -02:00;Pesquisa - Dia;Compartilhar c/geral 🎉
59749;carnabelo@msging.net;2018-02-14 06:42:13.00 -02:00;Flow;Fallback - Diversos
59750;carnabelo@msging.net;2018-02-14 06:42:13.14 -02:00;Flow;Compartilhar - Intro
59751;carnabelo@msging.net;2018-02-14 06:42:17.50 -02:00;Flow;Compartilhar - Card
59752;carnabelo@msging.net;2018-02-14 07:12:53.02 -02:00;Pesquisa - Dia;Compartilhar c/geral 🎉
59753;carnabelo@msging.net;2018-02-14 07:12:53.27 -02:00;Flow;Fallback - Diversos
59754;carnabelo@msging.net;2018-02-14 07:12:53.39 -02:00;Flow;Compartilhar - Intro
59755;carnabelo@msging.net;2018-02-14 07:12:57.69 -02:00;Flow;Compartilhar - Card
59756;carnabelo@msging.net;2018-02-14 07:36:56.51 -02:00;Flow;Menu
59757;carnabelo@msging.net;2018-02-14 08:34:26.52 -02:00;Flow;Ver outros blocos
59758;carnabelo@msging.net;2018-02-14 08:34:26.70 -02:00;Flow;Selecionar data
59759;carnabelo@msging.net;2018-02-14 08:34:37.84 -02:00;Pesquisa - Dia;13/02/2018
59760;carnabelo@msging.net;2018-02-14 08:34:37.98 -02:00;Flow;API -  Carrossel - Bairro
59761;carnabelo@msging.net;2018-02-14 08:43:05.32 -02:00;Flow;Respostas para carrossel
59762;carnabelo@msging.net;2018-02-14 08:43:05.50 -02:00;Flow;Fallback - Diversos
59763;carnabelo@msging.net;2018-02-14 08:43:05.62 -02:00;Flow;Fallback - Musica
59764;carnabelo@msging.net;2018-02-14 08:43:05.72 -02:00;Flow;Fallback  - IA
59765;carnabelo@msging.net;2018-02-14 08:43:06.48 -02:00;Flow;Fallback - Nome de Bloco
59766;carnabelo@msging.net;2018-02-14 08:43:08.46 -02:00;Flow;API - Verificar - Nome do  Bairro
59767;carnabelo@msging.net;2018-02-14 08:43:08.60 -02:00;Flow;API - Verificar - Nome do Bloco
59768;carnabelo@msging.net;2018-02-14 08:43:08.81 -02:00;Flow;Erro padrao
59769;carnabelo@msging.net;2018-02-14 08:43:18.53 -02:00;Flow;Selecionar data
59770;carnabelo@msging.net;2018-02-14 09:06:17.62 -02:00;Flow;API  - Consultar - Meus blocos
59771;carnabelo@msging.net;2018-02-14 09:06:17.82 -02:00;Flow;Sem blocos salvos
59772;carnabelo@msging.net;2018-02-14 09:06:25.98 -02:00;Flow;Menu
59773;carnabelo@msging.net;2018-02-14 09:06:36.48 -02:00;Flow;Selecionar data
59774;carnabelo@msging.net;2018-02-14 09:16:34.54 -02:00;Flow;API - Consultar blocos hoje
59775;carnabelo@msging.net;2018-02-14 09:16:34.72 -02:00;Flow;Hoje - Nenhum bloco encontrado
59776;carnabelo@msging.net;2018-02-14 09:16:34.84 -02:00;Flow;Selecionar data
59777;carnabelo@msging.net;2018-02-14 09:23:56.83 -02:00;Flow;Fallback - Diversos
59778;carnabelo@msging.net;2018-02-14 09:23:56.99 -02:00;Flow;Fallback - Musica
59779;carnabelo@msging.net;2018-02-14 09:23:57.13 -02:00;Flow;Fallback  - IA
59780;carnabelo@msging.net;2018-02-14 09:23:57.87 -02:00;Flow;Fallback - Nome de Bloco
59781;carnabelo@msging.net;2018-02-14 09:24:04.60 -02:00;Flow;API - Verificar - Nome do Bloco
59782;carnabelo@msging.net;2018-02-14 09:24:05.54 -02:00;Flow;Erro padrao
59783;carnabelo@msging.net;2018-02-14 09:24:29.61 -02:00;Flow;Selecionar data
59784;carnabelo@msging.net;2018-02-14 09:24:41.98 -02:00;broad-Fim_Carnaval;broad-nao
59785;carnabelo@msging.net;2018-02-14 09:24:42.33 -02:00;Flow;Sentimento - Negativo
59786;carnabelo@msging.net;2018-02-14 09:24:43.51 -02:00;Flow;Sentimento - Negativo - Pos
59787;carnabelo@msging.net;2018-02-14 09:24:52.48 -02:00;Flow;Fallback - Diversos
59788;carnabelo@msging.net;2018-02-14 09:24:52.62 -02:00;Flow;Fallback - Musica
59789;carnabelo@msging.net;2018-02-14 09:24:52.73 -02:00;Flow;Playlists
59790;carnabelo@msging.net;2018-02-14 09:24:54.86 -02:00;Flow;Ouvir playlist
59791;carnabelo@msging.net;2018-02-14 09:31:27.66 -02:00;Flow;Respostas para carrossel
59792;carnabelo@msging.net;2018-02-14 09:31:27.83 -02:00;Flow;Fallback - Diversos
59793;carnabelo@msging.net;2018-02-14 09:31:27.96 -02:00;Flow;Fallback - Musica
59794;carnabelo@msging.net;2018-02-14 09:31:28.07 -02:00;Flow;Fallback  - IA
59795;carnabelo@msging.net;2018-02-14 09:31:28.77 -02:00;Flow;Fallback - Nome de Bloco
59796;carnabelo@msging.net;2018-02-14 09:31:36.74 -02:00;Flow;API - Verificar - Nome do Bloco
59797;carnabelo@msging.net;2018-02-14 09:31:37.77 -02:00;Flow;Erro padrao
59798;carnabelo@msging.net;2018-02-14 09:31:50.82 -02:00;Flow;Selecionar data
59799;carnabelo@msging.net;2018-02-14 09:51:32.89 -02:00;Ads;ads-bot-carnaval
59800;carnabelo@msging.net;2018-02-14 09:51:33.21 -02:00;Flow;Boas vindas
59801;carnabelo@msging.net;2018-02-14 09:51:57.60 -02:00;Flow;Objetivo - Tudo
59802;carnabelo@msging.net;2018-02-14 09:51:57.70 -02:00;Objetivo;Tudo
59803;carnabelo@msging.net;2018-02-14 09:51:59.85 -02:00;Flow;Intro
59804;carnabelo@msging.net;2018-02-14 09:52:04.04 -02:00;Flow;Menu
59805;carnabelo@msging.net;2018-02-14 09:52:45.71 -02:00;Flow;Selecionar data
59806;carnabelo@msging.net;2018-02-14 09:58:01.31 -02:00;Flow;Respostas para carrossel
59807;carnabelo@msging.net;2018-02-14 09:58:01.62 -02:00;Flow;Fallback - Diversos
59808;carnabelo@msging.net;2018-02-14 09:58:01.76 -02:00;Flow;Como Esta - Default
59809;carnabelo@msging.net;2018-02-14 09:58:03.92 -02:00;Flow;API - Carrossel blocos -  Melhores
59810;carnabelo@msging.net;2018-02-14 09:58:26.13 -02:00;Flow;Respostas para carrossel
59811;carnabelo@msging.net;2018-02-14 09:58:26.52 -02:00;Flow;API - Consultar blocos hoje
59812;carnabelo@msging.net;2018-02-14 09:58:26.72 -02:00;Flow;Hoje - Nenhum bloco encontrado
59813;carnabelo@msging.net;2018-02-14 09:58:26.85 -02:00;Flow;Selecionar data
59814;carnabelo@msging.net;2018-02-14 10:08:49.03 -02:00;Pesquisa - Dia;Tem algo pra Hj?
59815;carnabelo@msging.net;2018-02-14 10:08:49.26 -02:00;Flow;Fallback - Diversos
59816;carnabelo@msging.net;2018-02-14 10:08:49.39 -02:00;Flow;Fallback - Musica
59817;carnabelo@msging.net;2018-02-14 10:08:49.50 -02:00;Flow;Fallback  - IA
59818;carnabelo@msging.net;2018-02-14 10:08:50.20 -02:00;Flow;IA - OQueVaiTer
59819;carnabelo@msging.net;2018-02-14 10:08:51.15 -02:00;Flow;API - Consultar blocos hoje
59820;carnabelo@msging.net;2018-02-14 10:08:51.31 -02:00;Flow;Hoje - Nenhum bloco encontrado
59821;carnabelo@msging.net;2018-02-14 10:08:51.42 -02:00;Flow;Selecionar data
59822;carnabelo@msging.net;2018-02-14 10:16:22.27 -02:00;Flow;Respostas para carrossel
59823;carnabelo@msging.net;2018-02-14 10:16:22.49 -02:00;Flow;Fallback - Diversos
59824;carnabelo@msging.net;2018-02-14 10:16:22.60 -02:00;Flow;Fallback - Musica
59825;carnabelo@msging.net;2018-02-14 10:16:22.73 -02:00;Flow;Fallback  - IA
59826;carnabelo@msging.net;2018-02-14 10:16:23.45 -02:00;Flow;Fallback - Nome de Bloco
59827;carnabelo@msging.net;2018-02-14 10:20:20.91 -02:00;Flow;API - Verificar - Nome do Bloco
59828;carnabelo@msging.net;2018-02-14 10:20:21.89 -02:00;Flow;Erro padrao
59829;carnabelo@msging.net;2018-02-14 10:20:46.90 -02:00;Flow;API  - Consultar - Meus blocos
59830;carnabelo@msging.net;2018-02-14 10:20:47.12 -02:00;Flow;Sem blocos salvos
59831;carnabelo@msging.net;2018-02-14 10:21:06.46 -02:00;Flow;Menu
59832;carnabelo@msging.net;2018-02-14 10:36:12.95 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59833;carnabelo@msging.net;2018-02-14 10:36:13.26 -02:00;Flow;Sentimento - Amor
59834;carnabelo@msging.net;2018-02-14 10:36:44.62 -02:00;broad-Pesquisa_Satisfacao;broad-4 Curti
59835;carnabelo@msging.net;2018-02-14 10:36:44.95 -02:00;Flow;Sentimento - Positivo
59836;carnabelo@msging.net;2018-02-14 10:36:53.19 -02:00;broad-Pesquisa_Satisfacao;broad-3 nao indiferente
59837;carnabelo@msging.net;2018-02-14 10:36:53.55 -02:00;Flow;Sentimento - Negativo
59838;carnabelo@msging.net;2018-02-14 10:36:54.72 -02:00;Flow;Sentimento - Negativo - Pos
59839;carnabelo@msging.net;2018-02-14 10:37:19.03 -02:00;broad-Pesquisa_Satisfacao;broad-2 nao curti
59840;carnabelo@msging.net;2018-02-14 10:37:19.29 -02:00;Flow;Sentimento - Negativo
59841;carnabelo@msging.net;2018-02-14 10:37:20.61 -02:00;Flow;Sentimento - Negativo - Pos
59842;carnabelo@msging.net;2018-02-14 10:37:39.04 -02:00;broad-Pesquisa_Satisfacao;broad-1 nao gostei
59843;carnabelo@msging.net;2018-02-14 10:37:39.32 -02:00;Flow;Sentimento - Negativo
59844;carnabelo@msging.net;2018-02-14 10:37:40.48 -02:00;Flow;Sentimento - Negativo - Pos
59845;carnabelo@msging.net;2018-02-14 10:42:15.16 -02:00;Flow;Sentimento - Positivo
59846;carnabelo@msging.net;2018-02-14 10:42:49.72 -02:00;Flow;Sentimento - Positivo
59847;carnabelo@msging.net;2018-02-14 10:43:11.43 -02:00;Flow;Sentimento - Positivo
59848;carnabelo@msging.net;2018-02-14 10:43:19.30 -02:00;Flow;Fallback - Diversos
59849;carnabelo@msging.net;2018-02-14 10:43:19.44 -02:00;Flow;Fallback - Musica
59850;carnabelo@msging.net;2018-02-14 10:43:19.55 -02:00;Flow;Fallback  - IA
59851;carnabelo@msging.net;2018-02-14 10:43:20.28 -02:00;Flow;IA - Sentimento
59852;carnabelo@msging.net;2018-02-14 10:43:20.39 -02:00;Flow;Sentimento - Negativo
59853;carnabelo@msging.net;2018-02-14 10:43:21.52 -02:00;Flow;Sentimento - Negativo - Pos
59854;carnabelo@msging.net;2018-02-14 10:45:27.65 -02:00;Flow;Intro - Bot
59855;carnabelo@msging.net;2018-02-14 10:45:28.84 -02:00;Flow;Boas vindas
59856;carnabelo@msging.net;2018-02-14 10:45:44.35 -02:00;Flow;Objetivo - Dancar
59857;carnabelo@msging.net;2018-02-14 10:45:44.44 -02:00;Objetivo;Dancar
59858;carnabelo@msging.net;2018-02-14 10:45:46.58 -02:00;Flow;Intro
59859;carnabelo@msging.net;2018-02-14 10:45:50.75 -02:00;Flow;Menu
59860;carnabelo@msging.net;2018-02-14 10:46:01.95 -02:00;Flow;Selecionar data
59861;carnabelo@msging.net;2018-02-14 10:46:19.58 -02:00;Pesquisa - Dia;O que tem para sábado?
59862;carnabelo@msging.net;2018-02-14 10:46:19.80 -02:00;Flow;Fallback - Diversos
59863;carnabelo@msging.net;2018-02-14 10:46:19.94 -02:00;Flow;Fallback - Musica
59864;carnabelo@msging.net;2018-02-14 10:46:20.10 -02:00;Flow;Fallback  - IA
59865;carnabelo@msging.net;2018-02-14 10:46:20.94 -02:00;Flow;IA - OQueVaiTer
59866;carnabelo@msging.net;2018-02-14 10:47:20.69 -02:00;Flow;Respostas para carrossel
59867;carnabelo@msging.net;2018-02-14 10:47:20.89 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59868;carnabelo@msging.net;2018-02-14 10:47:21.38 -02:00;Flow;Sentimento - Amor
59869;carnabelo@msging.net;2018-02-14 10:47:22.77 -02:00;Flow;Respostas para carrossel
59870;carnabelo@msging.net;2018-02-14 10:47:22.97 -02:00;broad-Pesquisa_Satisfacao;broad-2 nao curti
59871;carnabelo@msging.net;2018-02-14 10:47:23.37 -02:00;Flow;Sentimento - Negativo
59872;carnabelo@msging.net;2018-02-14 10:47:24.51 -02:00;Flow;Sentimento - Negativo - Pos
59873;carnabelo@msging.net;2018-02-14 10:47:26.41 -02:00;Flow;Respostas para carrossel
59874;carnabelo@msging.net;2018-02-14 10:47:26.59 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59875;carnabelo@msging.net;2018-02-14 10:47:26.87 -02:00;Flow;Sentimento - Amor
59876;carnabelo@msging.net;2018-02-14 10:47:28.29 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59877;carnabelo@msging.net;2018-02-14 10:47:28.48 -02:00;Flow;Sentimento - Amor
59878;carnabelo@msging.net;2018-02-14 10:47:29.27 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59879;carnabelo@msging.net;2018-02-14 10:47:29.33 -02:00;Flow;Respostas para carrossel
59880;carnabelo@msging.net;2018-02-14 10:47:29.57 -02:00;Flow;Sentimento - Amor
59881;carnabelo@msging.net;2018-02-14 10:47:29.55 -02:00;broad-Pesquisa_Satisfacao;broad-3 nao indiferente
59882;carnabelo@msging.net;2018-02-14 10:47:29.62 -02:00;Flow;Indicar - Enviar foto
59883;carnabelo@msging.net;2018-02-14 10:47:29.91 -02:00;Flow;Sentimento - Negativo
59884;carnabelo@msging.net;2018-02-14 10:47:30.60 -02:00;Flow;Respostas para carrossel
59885;carnabelo@msging.net;2018-02-14 10:47:30.74 -02:00;Flow;Indicar - Enviar foto
59886;carnabelo@msging.net;2018-02-14 10:47:30.82 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59887;carnabelo@msging.net;2018-02-14 10:47:31.10 -02:00;Flow;Sentimento - Negativo - Pos
59888;carnabelo@msging.net;2018-02-14 10:47:31.13 -02:00;Flow;Sentimento - Amor
59889;carnabelo@msging.net;2018-02-14 10:47:31.27 -02:00;Flow;Compartilhar - Intro
59890;carnabelo@msging.net;2018-02-14 10:47:32.38 -02:00;Flow;Indicar - Enviar foto
59891;carnabelo@msging.net;2018-02-14 10:47:33.82 -02:00;broad-Pesquisa_Satisfacao;broad-4 Curti
59892;carnabelo@msging.net;2018-02-14 10:47:34.10 -02:00;Flow;Sentimento - Positivo
59893;carnabelo@msging.net;2018-02-14 10:47:34.88 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59894;carnabelo@msging.net;2018-02-14 10:47:35.13 -02:00;Flow;Sentimento - Amor
59895;carnabelo@msging.net;2018-02-14 10:47:35.24 -02:00;Flow;Indicar - Enviar foto
59896;carnabelo@msging.net;2018-02-14 10:47:35.28 -02:00;Flow;Respostas para carrossel
59897;carnabelo@msging.net;2018-02-14 10:47:35.41 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59898;carnabelo@msging.net;2018-02-14 10:47:35.56 -02:00;Flow;Compartilhar - Card
59899;carnabelo@msging.net;2018-02-14 10:47:35.66 -02:00;Flow;Sentimento - Amor
59900;carnabelo@msging.net;2018-02-14 10:47:35.90 -02:00;Flow;Respostas para carrossel
59901;carnabelo@msging.net;2018-02-14 10:47:36.07 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59902;carnabelo@msging.net;2018-02-14 10:47:36.38 -02:00;Flow;Sentimento - Amor
59903;carnabelo@msging.net;2018-02-14 10:47:36.63 -02:00;broad-Pesquisa_Satisfacao;broad-3 nao indiferente
59904;carnabelo@msging.net;2018-02-14 10:47:36.78 -02:00;Flow;Indicar - Enviar foto
59905;carnabelo@msging.net;2018-02-14 10:47:36.96 -02:00;Flow;Sentimento - Negativo
59906;carnabelo@msging.net;2018-02-14 10:47:37.56 -02:00;Flow;Indicar - Enviar foto
59907;carnabelo@msging.net;2018-02-14 10:47:38.10 -02:00;Flow;Sentimento - Negativo - Pos
59908;carnabelo@msging.net;2018-02-14 10:47:38.66 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59909;carnabelo@msging.net;2018-02-14 10:47:38.98 -02:00;Flow;Sentimento - Amor
59910;carnabelo@msging.net;2018-02-14 10:47:39.73 -02:00;Flow;Respostas para carrossel
59911;carnabelo@msging.net;2018-02-14 10:47:39.91 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59912;carnabelo@msging.net;2018-02-14 10:47:40.16 -02:00;Flow;Indicar - Enviar foto
59913;carnabelo@msging.net;2018-02-14 10:47:40.21 -02:00;Flow;Sentimento - Amor
59914;carnabelo@msging.net;2018-02-14 10:47:41.26 -02:00;Flow;Menu
59915;carnabelo@msging.net;2018-02-14 10:47:41.29 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59916;carnabelo@msging.net;2018-02-14 10:47:41.52 -02:00;Flow;Indicar - Enviar foto
59917;carnabelo@msging.net;2018-02-14 10:47:41.68 -02:00;Flow;Sentimento - Amor
59918;carnabelo@msging.net;2018-02-14 10:47:42.87 -02:00;Flow;Respostas para carrossel
59919;carnabelo@msging.net;2018-02-14 10:47:42.95 -02:00;Flow;Indicar - Enviar foto
59920;carnabelo@msging.net;2018-02-14 10:47:43.01 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59921;carnabelo@msging.net;2018-02-14 10:47:43.28 -02:00;Flow;Sentimento - Amor
59922;carnabelo@msging.net;2018-02-14 10:47:43.70 -02:00;broad-Pesquisa_Satisfacao;broad-4 Curti
59923;carnabelo@msging.net;2018-02-14 10:47:43.89 -02:00;Flow;Respostas para carrossel
59924;carnabelo@msging.net;2018-02-14 10:47:43.98 -02:00;Flow;Sentimento - Positivo
59925;carnabelo@msging.net;2018-02-14 10:47:44.08 -02:00;Flow;Compartilhar - Intro
59926;carnabelo@msging.net;2018-02-14 10:47:44.11 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59927;carnabelo@msging.net;2018-02-14 10:47:44.25 -02:00;Flow;Fallback - Diversos
59928;carnabelo@msging.net;2018-02-14 10:47:44.34 -02:00;Flow;Sentimento - Amor
59929;carnabelo@msging.net;2018-02-14 10:47:44.34 -02:00;Flow;Fallback - Musica
59930;carnabelo@msging.net;2018-02-14 10:47:44.41 -02:00;Flow;Indicar - Enviar foto
59931;carnabelo@msging.net;2018-02-14 10:47:44.47 -02:00;Flow;Playlists
59932;carnabelo@msging.net;2018-02-14 10:47:45.05 -02:00;broad-Pesquisa_Satisfacao;broad-4 Curti
59933;carnabelo@msging.net;2018-02-14 10:47:45.20 -02:00;Flow;Indicar - Enviar foto
59934;carnabelo@msging.net;2018-02-14 10:47:45.30 -02:00;Flow;Sentimento - Positivo
59935;carnabelo@msging.net;2018-02-14 10:47:46.62 -02:00;Flow;Ouvir playlist
59936;carnabelo@msging.net;2018-02-14 10:47:48.31 -02:00;Flow;Compartilhar - Card
59937;carnabelo@msging.net;2018-02-14 10:47:50.53 -02:00;Flow;Respostas para carrossel
59938;carnabelo@msging.net;2018-02-14 10:47:50.71 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59939;carnabelo@msging.net;2018-02-14 10:47:51.00 -02:00;Flow;Sentimento - Amor
59940;carnabelo@msging.net;2018-02-14 10:47:52.26 -02:00;Flow;Respostas para carrossel
59941;carnabelo@msging.net;2018-02-14 10:47:52.51 -02:00;broad-Pesquisa_Satisfacao;broad-4 Curti
59942;carnabelo@msging.net;2018-02-14 10:47:52.61 -02:00;Flow;Fallback - Diversos
59943;carnabelo@msging.net;2018-02-14 10:47:52.60 -02:00;Flow;Respostas para carrossel
59944;carnabelo@msging.net;2018-02-14 10:47:52.72 -02:00;Flow;Fallback - Musica
59945;carnabelo@msging.net;2018-02-14 10:47:52.76 -02:00;Flow;Sentimento - Positivo
59946;carnabelo@msging.net;2018-02-14 10:47:52.77 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59947;carnabelo@msging.net;2018-02-14 10:47:52.81 -02:00;Flow;Fallback  - IA
59948;carnabelo@msging.net;2018-02-14 10:47:53.05 -02:00;Flow;Sentimento - Amor
59949;carnabelo@msging.net;2018-02-14 10:47:53.48 -02:00;Flow;IA - Quero
59950;carnabelo@msging.net;2018-02-14 10:47:53.58 -02:00;Flow;Quero fotos
59951;carnabelo@msging.net;2018-02-14 10:47:53.96 -02:00;Flow;Indicar - Enviar foto
59952;carnabelo@msging.net;2018-02-14 10:47:54.29 -02:00;Flow;Indicar - Enviar foto
59953;carnabelo@msging.net;2018-02-14 10:47:54.32 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59954;carnabelo@msging.net;2018-02-14 10:47:54.53 -02:00;Flow;Sentimento - Amor
59955;carnabelo@msging.net;2018-02-14 10:47:55.40 -02:00;Flow;Respostas para carrossel
59956;carnabelo@msging.net;2018-02-14 10:47:55.65 -02:00;Flow;Indicar - Enviar foto
59957;carnabelo@msging.net;2018-02-14 10:47:55.67 -02:00;broad-Pesquisa_Satisfacao;broad-1 nao gostei
59958;carnabelo@msging.net;2018-02-14 10:47:55.96 -02:00;Flow;Sentimento - Negativo
59959;carnabelo@msging.net;2018-02-14 10:47:56.54 -02:00;Flow;Respostas para carrossel
59960;carnabelo@msging.net;2018-02-14 10:47:56.67 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59961;carnabelo@msging.net;2018-02-14 10:47:56.87 -02:00;Flow;Sentimento - Amor
59962;carnabelo@msging.net;2018-02-14 10:47:57.03 -02:00;broad-Pesquisa_Satisfacao;broad-5 Amei
59963;carnabelo@msging.net;2018-02-14 10:47:57.10 -02:00;Flow;Sentimento - Negativo - Pos
59964;carnabelo@msging.net;2018-02-14 10:47:57.07 -02:00;Flow;Fallback - Diversos
59965;carnabelo@msging.net;2018-02-14 10:47:57.30 -02:00;Flow;Sentimento - Amor
59966;carnabelo@msging.net;2018-02-14 10:47:57.29 -02:00;Flow;Fallback - Musica
59967;carnabelo@msging.net;2018-02-14 10:47:57.50 -02:00;Flow;Playlists
59968;carnabelo@msging.net;2018-02-14 10:47:58.43 -02:00;Flow;Indicar - Enviar foto
59969;carnabelo@msging.net;2018-02-14 10:47:59.00 -02:00;Flow;Fallback - MediaLink
